Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
CRHC,Cohn Robbins Holdings Corp.,9.95,$1.03B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/crhc,
CRHC.U,Cohn Robbins Holdings Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/crhc.u,
CRHC.WS,Cohn Robbins Holdings Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/crhc.ws,
CFX,Colfax Corporation,37.08,$4.39B,2008,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/cfx,
CFXA,Colfax Corporation,156.91,n/a,2019,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/cfxa,
CL,Colgate-Palmolive Company,84.9,$72.77B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/cl,
CXE,Colonial High Income Municipal Trust,4.88,$153.83M,1989,n/a,n/a,https://old.nasdaq.com/symbol/cxe,
CIF,Colonial Intermediate High Income Fund,2.45,$47.19M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cif,
CXH,Colonial Investment Grade Municipal Trust,9.62,$87.64M,1989,n/a,n/a,https://old.nasdaq.com/symbol/cxh,
CMU,Colonial Municipal Income Trust,4.35,$123.22M,1987,n/a,n/a,https://old.nasdaq.com/symbol/cmu,
CLA,Colonnade Acquisition Corp.,9.75,$243.75M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/cla,
CLA.U,Colonnade Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/cla.u,
CLA.WS,Colonnade Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cla.ws,
CLNY,"Colony Capital, Inc.",4.36,$2.1B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clny,
CLNY^G,"Colony Capital, Inc.",23.61,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/clny^g,
CLNY^H,"Colony Capital, Inc.",23.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/clny^h,
CLNY^I,"Colony Capital, Inc.",23.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/clny^i,
CLNY^J,"Colony Capital, Inc.",23.23,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/clny^j,
CLNC,"Colony Credit Real Estate, Inc.",7.67,$986.23M,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clnc,
CXP,"Columbia Property Trust, Inc.",14.46,$1.66B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cxp,
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",25.59,$406.67M,2009,n/a,n/a,https://old.nasdaq.com/symbol/stk,
CCZ,Comcast Corporation,61.99,n/a,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/ccz,
CMA,Comerica Incorporated,51.49,$7.16B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cma,
FIX,"Comfort Systems USA, Inc.",51.42,$1.87B,1997,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/fix,
CMC,Commercial Metals Company,20.91,$2.5B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/cmc,
CBU,"Community Bank System, Inc.",64.9,$3.47B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbu,
CYH,"Community Health Systems, Inc.",8.4,$1B,2000,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/cyh,
CHCT,Community Healthcare Trust Incorporated,45.92,$1.08B,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/chct,
CIG,Comp En De Mn Cemig ADS,2.42,$9.69B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cig,
CIG.C,Comp En De Mn Cemig ADS,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cig.c,
CBD,Companhia Brasileira de Distribuicao,13.06,$3.5B,2020,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/cbd,
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,8.37,$5.72B,2002,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/sbs,
ELP,Companhia Paranaense de Energia (COPEL),12.93,$3.54B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elp,
CCU,"Compania Cervecerias Unidas, S.A.",14.49,$2.68B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/ccu,
CODI,Compass Diversified ,19.63,$1.27B,2006,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/codi,
CODI^A,Compass Diversified ,22.98,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/codi^a,
CODI^B,Compass Diversified ,24.5058,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/codi^b,
CODI^C,Compass Diversified ,24.4744,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/codi^c,
CMP,"Compass Minerals International, Inc.",65.05,$2.21B,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/cmp,
CRK,"Comstock Resources, Inc.",5.06,$1.18B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/crk,
CAG,"ConAgra Brands, Inc.",35.94,$17.56B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/cag,
CXO,Concho Resources Inc.,62.02,$12.17B,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cxo,
CCM,Concord Medical Services Holdings Limited,2.06,$89.43M,2009,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/ccm,
CNMD,CONMED Corporation,104.79,$3B,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/cnmd,
COP,ConocoPhillips,42.78,$45.69B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/cop,
CCR,CONSOL Coal Resources LP,4.07,$112.7M,2015,Energy,Coal Mining,https://old.nasdaq.com/symbol/ccr,
CEIX,CONSOL Energy Inc.,5.68,$147.89M,2017,Energy,Coal Mining,https://old.nasdaq.com/symbol/ceix,
ED,Consolidated Edison Inc,77.77,$26.04B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ed,
STZ,Constellation Brands Inc,204.81,$39.69B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/stz,
STZ.B,Constellation Brands Inc,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/stz.b,
CSTM,Constellium SE,12.89,$1.8B,2013,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/cstm,
TCS,Container Store (The),9.58,$484.32M,2013,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/tcs,
CLR,"Continental Resources, Inc.",16.88,$6.17B,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/clr,
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",10.82,$1.08B,2013,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/vlrs,
CTRA,"Contura Energy, Inc.",7.99,$146.29M,2018,Energy,Coal Mining,https://old.nasdaq.com/symbol/ctra,
CTB,Cooper Tire & Rubber Company,41.12,$2.07B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/ctb,
CPS,Cooper-Standard Holdings Inc.,36.84,$622.48M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/cps,
CTK,CooTek (Cayman) Inc.,4.95,$305.95M,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/ctk,
CPA,"Copa Holdings, S.A.",83.37,$3.53B,2005,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/cpa,
CLB,Core Laboratories N.V.,24.09,$1.07B,1995,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/clb,
CXW,"CoreCivic, Inc.",7.68,$918.79M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cxw,
CLGX,"CoreLogic, Inc.",78.38,$6.1B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/clgx,
CORR,"CorEnergy Infrastructure Trust, Inc.",6.43,$87.78M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/corr,
CORR^A,"CorEnergy Infrastructure Trust, Inc.",17.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/corr^a,
CPLG,CorePoint Lodging Inc.,6.76,$393.17M,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cplg,
COR,CoreSite Realty Corporation,125.15,$5.35B,2010,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cor,
CNR,"Cornerstone Building Brands, Inc.",9.2,$1.15B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/cnr,
GLW,Corning Incorporated,37.09,$28.34B,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/glw,
CAAP,Corporacion America Airports SA,3.19,$520.68M,2018,Transportation,Aerospace,https://old.nasdaq.com/symbol/caap,
GYC,Corporate Asset Backed Corp CABCO,25.3657,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gyc,
OFC,Corporate Office Properties Trust,27.24,$3.06B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ofc,
CTVA,"Corteva, Inc.",38.41,$28.62B,2019,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/ctva,
CZZ,Cosan Limited,18.24,$4.08B,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/czz,
CMRE,Costamare Inc.,7.44,$903.92M,2010,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/cmre,
CMRE^B,Costamare Inc.,23.66,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cmre^b,
CMRE^C,Costamare Inc.,25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cmre^c,
CMRE^D,Costamare Inc.,25.13,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cmre^d,
CMRE^E,Costamare Inc.,25.6101,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cmre^e,
COTY,Coty Inc.,6.89,$5.28B,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/coty,
CUZ,Cousins Properties Incorporated,34.3,$5.1B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cuz,
CVA,Covanta Holding Corporation,12.7,$1.68B,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/cva,
CPF,CPB Inc.,17.52,$493.71M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cpf,
CR,Crane Co.,71,$4.13B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/cr,
CRD.A,Crawford & Company,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/crd.a,
CRD.B,Crawford & Company,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/crd.b,
BAP,Credicorp Ltd.,155.05,$12.31B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bap,
CS,Credit Suisse Group,12.93,$31.31B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cs,
CPG,Crescent Point Energy Corporation,1.98,$1.05B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cpg,
CEQP,Crestwood Equity Partners LP,17.12,$1.26B,n/a,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/ceqp,
CEQP^,Crestwood Equity Partners LP,7.06,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ceqp^,
CRH,CRH PLC,40.47,$31.77B,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/crh,
CRT,Cross Timbers Royalty Trust,8.29,$49.74M,1992,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/crt,
CAPL,CrossAmerica Partners LP,17.65,$668.37M,2012,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/capl,
CCI,Crown Castle International Corporation,167.17,$72.1B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cci,
CCK,"Crown Holdings, Inc.",95.56,$12.88B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/cck,
CRY,"CryoLife, Inc.",21.16,$822.22M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cry,
CTS,CTS Corporation,31.3,$1.01B,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/cts,
CUBE,CubeSmart,31.87,$6.22B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cube,
CUB,Cubic Corporation,61.05,$1.92B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cub,
CFR,"Cullen/Frost Bankers, Inc.",87.1,$5.47B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cfr,
CULP,"Culp, Inc.",14.28,$175.61M,n/a,Basic Industries,Textiles,https://old.nasdaq.com/symbol/culp,
CMI,Cummins Inc.,229.03,$33.9B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cmi,
CURO,CURO Group Holdings Corp.,9.2,$376.14M,2017,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/curo,
CW,Curtiss-Wright Corporation,120.45,$5B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cw,
SRV,Cushing MLP & Infrastructure Total Return Fund,20.91,$45.65M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/srv,
SZC,Cushing NextGen Infrastructure Income Fund,36.73,$95.56M,2012,n/a,n/a,https://old.nasdaq.com/symbol/szc,
CWK,Cushman & Wakefield plc,15.28,$3.39B,2018,Finance,Real Estate,https://old.nasdaq.com/symbol/cwk,
CUBB,"Customers Bancorp, Inc",25.155,n/a,2019,Finance,Major Banks,https://old.nasdaq.com/symbol/cubb,
CUBI,"Customers Bancorp, Inc",17.8,$562.5M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cubi,
CUBI^C,"Customers Bancorp, Inc",24.99,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cubi^c,
CUBI^D,"Customers Bancorp, Inc",25.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cubi^d,
CUBI^E,"Customers Bancorp, Inc",25.27,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cubi^e,
CUBI^F,"Customers Bancorp, Inc",24.56,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cubi^f,
CVI,CVR Energy Inc.,15.64,$1.57B,2007,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/cvi,
UAN,"CVR Partners, LP",8.93,$99.11M,2011,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/uan,
CVS,CVS Health Corporation,67.87,$88.84B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cvs,
CELP,"Cypress Environmental Partners, L.P. ",2.5,$30.53M,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/celp,
DHI,"D.R. Horton, Inc.",75.98,$27.69B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/dhi,
DEH,D8 Holdings Corp.,9.8,$422.63M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/deh,
DEH.U,D8 Holdings Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/deh.u,
DEH.WS,D8 Holdings Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/deh.ws,
DAN,Dana Incorporated,17.6,$2.54B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/dan,
DHR,Danaher Corporation,216.78,$154B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/dhr,
DHR^A,Danaher Corporation,1493.19,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dhr^a,
DHR^B,Danaher Corporation,1266.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dhr^b,
DAC,Danaos Corporation,13.42,$274.44M,2006,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/dac,
DQ,DAQO New Energy Corp.,45.26,$3.14B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/dq,
DRI,"Darden Restaurants, Inc.",109.95,$14.32B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/dri,
DAR,Darling Ingredients Inc.,48.99,$7.94B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/dar,
MSP,Datto Holding Corp.,27.86,$4.39B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/msp,
DVA,DaVita Inc.,109.88,$12.3B,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/dva,
DCP,DCP Midstream LP,16.83,$3.51B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/dcp,
DCP^B,DCP Midstream LP,21.44,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dcp^b,
DCP^C,DCP Midstream LP,20.78,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dcp^c,
DECK,Deckers Outdoor Corporation,260.17,$7.31B,1993,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/deck,
DE,Deere & Company,261.95,$82.09B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/de,
DEX,Delaware Enhanced Global Dividend,9.66,$115.99M,2007,n/a,n/a,https://old.nasdaq.com/symbol/dex,
DDF,"Delaware Investments Dividend & Income Fund, Inc.",8.94,$68.73M,1993,n/a,n/a,https://old.nasdaq.com/symbol/ddf,
DKL,"Delek Logistics Partners, L.P.",29.71,$1.29B,2012,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/dkl,
DK,"Delek US Holdings, Inc.",14.81,$1.09B,2017,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/dk,
DELL,Dell Technologies Inc.,69.82,$52.14B,2018,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/dell,
DAL,"Delta Air Lines, Inc.",41.06,$26.19B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/dal,
DLX,Deluxe Corporation,27.55,$1.15B,n/a,Consumer Durables,Publishing,https://old.nasdaq.com/symbol/dlx,
DEN,Denbury Inc.,22.42,$1.12B,2020,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/den,
DBI,Designer Brands Inc.,8.29,$599.57M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/dbi,
DESP,"Despegar.com, Corp.",11.22,$784.8M,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/desp,
DB,Deutsche Bank AG,11.36,$23.45B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/db,
DVN,Devon Energy Corporation,14.78,$5.65B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/dvn,
DHX,"DHI Group, Inc.",1.95,$102.25M,2007,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/dhx,
DHT,"DHT Holdings, Inc.",5.28,$901.82M,2005,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/dht,
DEO,Diageo plc,156.68,$91.61B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/deo,
DSSI,Diamond S Shipping Inc.,7.43,$300.47M,2019,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/dssi,
DRH,Diamondrock Hospitality Company,7.94,$1.58B,2005,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/drh,
DRH^A,Diamondrock Hospitality Company,26.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/drh^a,
DSX,Diana Shipping inc.,1.8,$160.7M,2005,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/dsx,
DSX^B,Diana Shipping inc.,24.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dsx^b,
DKS,Dick&#39;s Sporting Goods Inc,59.49,$5.3B,2002,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/dks,
DBD,Diebold Nixdorf Incorporated,10.02,$778.34M,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/dbd,
DMS,"Digital Media Solutions, Inc.",7.06,$412.25M,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/dms,
DMS.WS,"Digital Media Solutions, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dms.ws,
DLR,"Digital Realty Trust, Inc.",136.73,$38.31B,2004,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dlr,
DLR^C,"Digital Realty Trust, Inc.",25.945,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dlr^c,
DLR^J,"Digital Realty Trust, Inc.",26.76,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dlr^j,
DLR^K,"Digital Realty Trust, Inc.",28.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dlr^k,
DLR^L,"Digital Realty Trust, Inc.",27.49,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dlr^l,
DDS,"Dillard&#39;s, Inc.",49.68,$1.09B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/dds,
DDT,"Dillard&#39;s, Inc.",23.55,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/ddt,
DIN,"Dine Brands Global, Inc.",63.92,$1.05B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/din,
DFS,Discover Financial Services,78.87,$24.17B,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/dfs,
DMYT,"dMY Technology Group, Inc.",16.25,$467.19M,2020,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dmyt,
DMYT.U,"dMY Technology Group, Inc.",n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/dmyt.u,
DMYT.WS,"dMY Technology Group, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dmyt.ws,
DMYD,"dMY Technology Group, Inc. II",11.01,$379.85M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/dmyd,
DMYD.U,"dMY Technology Group, Inc. II",n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/dmyd.u,
DMYD.WS,"dMY Technology Group, Inc. II",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dmyd.ws,
DMYI.U,"dMY Technology Group, Inc. III",n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/dmyi.u,
DLB,Dolby Laboratories,90.57,$9.09B,2005,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/dlb,
DG,Dollar General Corporation,218.01,$54.29B,2009,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/dg,
D,"Dominion Energy, Inc.",79.04,$64.48B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/d,
DCUE,"Dominion Energy, Inc.",101.47,n/a,2019,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dcue,
DRUA,"Dominion Energy, Inc.",25.84,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/drua,
DPZ,Domino&#39;s Pizza Inc,390.47,$15.38B,2004,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/dpz,
UFS,Domtar Corporation,30.93,$1.71B,n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/ufs,
DCI,"Donaldson Company, Inc.",54.61,$6.9B,n/a,Capital Goods,Pollution Control Equipment,https://old.nasdaq.com/symbol/dci,
DFIN,"Donnelley Financial Solutions, Inc.",16.43,$548.36M,2016,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dfin,
